Date,Price,Open,High,Low,Vol.,Change %
09/12/2022,"22,395.30","21,836.60","22,465.40","21,581.60",431.98K,2.57%
09/11/2022,"21,834.90","21,650.40","21,836.40","21,363.00",297.12K,0.85%
09/10/2022,"21,650.40","21,363.80","21,790.60","21,139.90",331.12K,1.33%
09/09/2022,"21,365.20","19,318.80","21,545.70","19,294.10",480.37K,10.60%
09/08/2022,"19,317.40","19,281.50","19,444.70","19,034.50",291.43K,0.19%
09/07/2022,"19,281.50","18,786.30","19,445.90","18,548.40",319.10K,2.64%
09/06/2022,"18,786.40","19,793.40","20,169.30","18,723.30",402.43K,-5.09%
09/05/2022,"19,793.10","19,999.90","20,042.90","19,650.70",238.71K,-1.03%
09/04/2022,"19,999.90","19,832.20","20,017.80","19,594.70",158.27K,0.85%
09/03/2022,"19,831.40","19,952.80","20,043.80","19,660.70",157.85K,-0.61%
09/02/2022,"19,952.70","20,131.60","20,428.20","19,764.70",272.22K,-0.86%
09/01/2022,"20,126.10","20,049.90","20,202.70","19,584.40",275.08K,0.41%
08/31/2022,"20,043.90","19,793.40","20,469.10","19,793.40",318.17K,1.27%
08/30/2022,"19,792.60","20,295.60","20,558.20","19,559.70",308.41K,-2.48%
08/29/2022,"20,295.80","19,551.30","20,394.50","19,551.20",248.04K,3.81%
08/28/2022,"19,550.20","20,034.20","20,150.80","19,542.90",159.60K,-2.41%
08/27/2022,"20,033.90","20,249.90","20,343.60","19,849.80",187.34K,-1.07%
08/26/2022,"20,249.90","21,564.20","21,815.30","20,122.40",322.16K,-6.10%
08/25/2022,"21,565.40","21,365.40","21,801.20","21,324.80",190.15K,0.94%
08/24/2022,"21,365.20","21,516.20","21,832.30","21,171.10",202.40K,-0.71%
08/23/2022,"21,517.20","21,416.50","21,661.00","20,919.60",228.65K,0.47%
08/22/2022,"21,416.30","21,516.80","21,517.40","20,912.10",251.83K,-0.47%
08/21/2022,"21,517.20","21,138.90","21,692.40","21,077.40",177.52K,1.79%
08/20/2022,"21,138.90","20,830.70","21,357.40","20,784.80",206.94K,1.48%
08/19/2022,"20,831.30","23,201.60","23,202.30","20,807.80",339.47K,-10.22%
08/18/2022,"23,203.60","23,337.70","23,578.00","23,131.30",160.97K,-0.58%
08/17/2022,"23,338.00","23,855.80","24,423.50","23,191.60",239.53K,-2.17%
08/16/2022,"23,856.80","24,102.60","24,240.80","23,693.80",201.70K,-1.02%
08/15/2022,"24,101.70","24,303.30","25,205.70","23,784.50",279.28K,-0.83%
08/14/2022,"24,302.80","24,442.10","24,997.30","24,172.20",177.25K,-0.57%
08/13/2022,"24,442.50","24,398.90","24,882.90","24,318.70",170.59K,0.18%
08/12/2022,"24,398.70","23,935.30","24,440.80","23,616.40",194.96K,1.94%
08/11/2022,"23,935.30","23,963.30","24,873.50","23,864.00",285.36K,-0.12%
08/10/2022,"23,962.90","23,150.30","24,209.90","22,714.70",243.61K,3.53%
08/09/2022,"23,146.70","23,818.10","23,912.00","22,886.50",169.62K,-2.81%
08/08/2022,"23,816.30","23,175.30","24,234.10","23,160.60",197.94K,2.77%
08/07/2022,"23,175.30","22,944.20","23,387.70","22,852.30",99.36K,1.01%
08/06/2022,"22,944.20","23,308.20","23,344.40","22,923.60",94.44K,-1.56%
08/05/2022,"23,308.20","22,613.30","23,447.60","22,593.50",208.90K,3.08%
08/04/2022,"22,612.10","22,822.20","23,214.50","22,438.70",181.19K,-0.91%
08/03/2022,"22,820.80","22,988.70","23,623.70","22,698.60",174.66K,-0.73%
08/02/2022,"22,988.60","23,271.10","23,423.30","22,670.80",177.30K,-1.21%
08/01/2022,"23,271.20","23,303.40","23,484.40","22,863.80",162.33K,-0.14%
07/31/2022,"23,303.40","23,634.20","24,179.30","23,236.20",138.84K,-1.40%
07/30/2022,"23,634.20","23,774.20","24,605.30","23,521.80",168.72K,-0.59%
07/29/2022,"23,774.30","23,850.20","24,340.00","23,451.40",221.66K,-0.32%
07/28/2022,"23,850.00","22,957.70","24,190.50","22,611.60",268.32K,3.88%
07/27/2022,"22,958.30","21,248.00","23,027.80","21,047.50",242.66K,8.05%
07/26/2022,"21,248.70","21,301.60","21,322.30","20,737.30",201.57K,-0.25%
07/25/2022,"21,301.90","22,582.30","22,653.30","21,275.40",206.93K,-5.67%
07/24/2022,"22,582.10","22,449.80","22,987.90","22,281.30",126.66K,0.54%
07/23/2022,"22,460.40","22,683.60","22,991.00","21,971.70",137.42K,-0.95%
07/22/2022,"22,675.20","23,150.00","23,741.40","22,524.20",197.54K,-2.06%
07/21/2022,"23,153.00","23,219.90","23,403.80","22,360.20",217.08K,-0.27%
07/20/2022,"23,215.20","23,412.00","24,258.00","22,944.40",281.31K,-0.83%
07/19/2022,"23,410.20","22,529.30","23,757.30","21,581.80",308.91K,3.93%
07/18/2022,"22,525.80","20,785.60","22,714.90","20,770.60",279.72K,8.37%
07/17/2022,"20,785.60","21,209.80","21,654.40","20,755.20",132.81K,-2.00%
07/16/2022,"21,209.90","20,825.20","21,561.30","20,484.40",136.89K,1.85%
07/15/2022,"20,825.10","20,586.10","21,178.10","20,393.40",164.67K,1.16%
07/14/2022,"20,586.00","20,250.00","20,862.20","19,664.90",205.28K,1.66%
07/13/2022,"20,250.00","19,331.60","20,250.80","18,942.20",249.38K,4.75%
07/12/2022,"19,330.90","19,963.20","20,051.70","19,279.60",167.91K,-3.17%
07/11/2022,"19,963.20","20,847.20","20,855.00","19,897.00",160.20K,-4.24%
07/10/2022,"20,847.40","21,587.40","21,599.20","20,689.70",204.68K,-3.43%
07/09/2022,"21,587.50","21,610.40","21,944.10","21,338.40",190.11K,-0.11%
07/08/2022,"21,611.20","21,637.10","22,482.10","21,207.00",439.90K,-0.12%
07/07/2022,"21,637.80","20,557.90","21,817.80","20,282.70",115.81K,5.24%
07/06/2022,"20,561.10","20,180.40","20,654.90","19,785.30",105.24K,1.78%
07/05/2022,"20,200.60","20,215.80","20,706.90","19,315.40",122.43K,-0.08%
07/04/2022,"20,215.80","19,310.60","20,303.80","19,052.50",92.79K,4.69%
07/03/2022,"19,309.90","19,243.40","19,626.40","18,794.40",65.27K,0.35%
07/02/2022,"19,243.20","19,275.40","19,425.40","19,006.40",58.57K,-0.10%
07/01/2022,"19,262.90","19,926.60","20,785.60","18,980.10",150.18K,-3.33%
06/30/2022,"19,926.60","20,111.30","20,155.10","18,682.70",127.73K,-0.92%
06/29/2022,"20,111.30","20,278.00","20,415.80","19,880.70",98.97K,-0.82%
06/28/2022,"20,278.00","20,727.90","21,200.20","20,210.50",83.83K,-2.18%
06/27/2022,"20,730.20","21,037.70","21,497.50","20,568.00",84.69K,-1.49%
06/26/2022,"21,043.50","21,489.90","21,837.40","20,989.70",67.21K,-2.08%
06/25/2022,"21,489.90","21,226.90","21,553.40","20,917.50",66.63K,1.24%
06/24/2022,"21,226.90","21,100.90","21,488.70","20,743.90",104.56K,0.60%
06/23/2022,"21,100.70","19,967.30","21,189.80","19,907.50",110.70K,5.68%
06/22/2022,"19,965.80","20,720.20","20,864.30","19,780.20",125.94K,-3.64%
06/21/2022,"20,720.40","20,571.60","21,689.30","20,371.70",136.32K,0.72%
06/20/2022,"20,572.30","20,576.90","20,996.80","19,658.80",140.60K,-0.02%
06/19/2022,"20,577.20","18,983.40","20,763.50","17,983.70",169.39K,8.38%
06/18/2022,"18,986.50","20,446.40","20,744.70","17,630.50",267.25K,-7.13%
06/17/2022,"20,444.60","20,391.30","21,315.40","20,244.10",136.27K,0.28%
06/16/2022,"20,386.60","22,577.90","22,942.10","20,231.10",144.00K,-9.71%
06/15/2022,"22,577.90","22,137.50","22,754.40","20,125.80",280.41K,1.90%
06/14/2022,"22,157.30","22,449.10","23,200.30","20,860.90",251.01K,-1.29%
06/13/2022,"22,448.00","26,606.30","26,857.60","22,006.30",379.26K,-15.63%
06/12/2022,"26,606.30","28,404.00","28,534.80","26,606.30",120.02K,-6.33%
06/11/2022,"28,403.40","29,083.30","29,426.60","28,161.80",82.92K,-2.34%
06/10/2022,"29,083.30","30,097.40","30,325.60","28,884.90",104.26K,-3.37%
06/09/2022,"30,097.80","30,202.10","30,691.40","29,953.80",61.72K,-0.34%
06/08/2022,"30,201.60","31,127.20","31,312.10","29,874.80",87.96K,-2.98%
06/07/2022,"31,128.80","31,370.30","31,556.60","29,235.00",140.32K,-0.76%
06/06/2022,"31,367.60","29,911.20","31,753.40","29,888.60",94.01K,4.86%
06/05/2022,"29,913.00","29,865.10","30,166.90","29,539.00",30.33K,0.16%
06/04/2022,"29,864.30","29,700.90","29,963.80","29,489.50",33.51K,0.55%
06/03/2022,"29,700.90","30,455.70","30,674.80","29,330.80",72.13K,-2.48%
06/02/2022,"30,455.50","29,798.60","30,638.50","29,604.40",81.40K,2.20%
06/01/2022,"29,798.50","31,793.10","31,969.90","29,396.60",135.09K,-6.27%
05/31/2022,"31,793.40","31,730.20","32,377.50","31,221.20",86.60K,0.22%
05/30/2022,"31,723.30","29,465.20","32,185.60","29,307.20",129.56K,7.66%
05/29/2022,"29,465.20","29,027.10","29,556.50","28,838.70",36.87K,1.51%
05/28/2022,"29,027.10","28,620.10","29,194.40","28,537.20",43.87K,1.49%
05/27/2022,"28,601.20","29,194.00","29,377.10","28,282.20",116.41K,-2.06%
05/26/2022,"29,203.50","29,537.90","29,868.90","28,077.90",126.71K,-1.14%
05/25/2022,"29,540.60","29,648.70","30,202.30","29,353.50",78.85K,-0.36%
05/24/2022,"29,648.70","29,091.60","29,810.80","28,706.10",79.42K,1.91%
05/23/2022,"29,093.30","30,287.30","30,644.80","28,913.60",92.10K,-3.94%
05/22/2022,"30,286.60","29,433.00","30,462.00","29,260.10",50.60K,2.89%
05/21/2022,"29,434.60","29,188.70","29,623.20","28,953.90",32.27K,0.88%
05/20/2022,"29,178.60","30,305.90","30,735.10","28,738.50",98.78K,-3.72%
05/19/2022,"30,305.90","28,700.40","30,525.10","28,682.10",101.38K,5.66%
05/18/2022,"28,683.70","30,437.50","30,687.90","28,648.10",92.03K,-5.76%
05/17/2022,"30,437.50","29,856.70","30,720.10","29,484.50",79.63K,1.97%
05/16/2022,"29,849.00","31,308.30","31,312.40","29,135.80",100.25K,-4.66%
05/15/2022,"31,308.70","30,078.60","31,383.80","29,499.40",65.44K,4.08%
05/14/2022,"30,080.40","29,285.20","30,277.40","28,666.70",70.46K,2.72%
05/13/2022,"29,284.40","28,994.30","31,002.70","28,755.00",141.23K,1.06%
05/12/2022,"28,976.00","29,073.40","30,136.70","26,500.50",309.48K,-0.32%
05/11/2022,"29,068.20","31,008.00","32,113.60","27,835.50",296.90K,-6.25%
05/10/2022,"31,007.50","30,098.20","32,621.20","29,831.00",235.61K,3.03%
05/09/2022,"30,095.00","34,041.00","34,227.00","30,095.00",268.09K,-11.64%
05/08/2022,"34,060.00","35,468.00","35,497.00","33,727.00",671.05M,-3.97%
05/07/2022,"35,468.00","36,003.00","36,119.00","34,773.00",288.86M,-1.50%
05/06/2022,"36,009.00","36,540.00","36,646.00","35,267.00",752.84M,-1.46%
05/05/2022,"36,544.00","39,686.00","39,833.00","36,183.00",1.04B,-7.92%
05/04/2022,"39,688.00","37,717.00","40,021.00","37,660.00",691.49M,5.22%
05/03/2022,"37,718.00","38,515.00","38,647.00","37,513.00",367.21M,-2.07%
05/02/2022,"38,514.00","38,472.00","39,134.00","38,061.00",580.79M,0.14%
05/01/2022,"38,461.00","37,642.00","38,676.00","37,397.00",276.99M,2.15%
04/30/2022,"37,650.00","38,590.00","38,776.00","37,596.00",248.22M,-2.41%
04/29/2022,"38,581.00","39,748.00","39,919.00","38,175.00",382.90M,-2.94%
04/28/2022,"39,748.00","39,243.00","40,382.00","38,888.00",542.39M,1.29%
04/27/2022,"39,243.00","38,113.00","39,447.00","37,869.00",426.83M,2.96%
04/26/2022,"38,113.00","40,443.00","40,770.00","37,708.00",681.47M,-5.72%
04/25/2022,"40,427.00","39,464.00","40,599.00","38,233.00",654.60M,2.44%
04/24/2022,"39,464.00","39,434.00","39,929.00","39,033.00",283.63M,0.12%
04/23/2022,"39,418.00","39,709.00","39,973.00","39,291.00",190.60M,-0.73%
04/22/2022,"39,709.00","40,487.00","40,792.00","39,200.00",421.30M,-1.91%
04/21/2022,"40,482.00","41,370.00","42,969.00","39,793.00",493.05M,-2.14%
04/20/2022,"41,368.00","41,499.00","42,203.00","40,915.00",382.84M,-0.33%
04/19/2022,"41,503.00","40,809.00","41,746.00","40,585.00",268.28M,1.72%
04/18/2022,"40,803.00","39,700.00","41,095.00","38,577.00",484.26M,2.77%
04/17/2022,"39,703.00","40,382.00","40,599.00","39,561.00",210.01M,-1.68%
04/16/2022,"40,382.00","40,571.00","40,691.00","40,003.00",151.31M,-0.44%
04/15/2022,"40,560.00","39,936.00","40,850.00","39,781.00",233.09M,1.56%
04/14/2022,"39,936.00","41,133.00","41,494.00","39,585.00",294.29M,-2.91%
04/13/2022,"41,133.00","40,072.00","41,515.00","39,581.00",406.70M,2.63%
04/12/2022,"40,078.00","39,507.00","40,678.00","39,265.00",468.27M,1.47%
04/11/2022,"39,497.00","42,144.00","42,418.00","39,202.00",608.38M,-6.27%
04/10/2022,"42,138.00","42,760.00","43,421.00","41,884.00",255.83M,-1.47%
04/09/2022,"42,767.00","42,275.00","42,809.00","42,129.00",165.16M,1.16%
04/08/2022,"42,275.00","43,450.00","43,979.00","42,113.00",467.83M,-2.70%
04/07/2022,"43,448.00","43,166.00","43,893.00","42,747.00",390.85M,0.64%
04/06/2022,"43,173.00","45,494.00","45,519.00","43,122.00",649.52M,-5.13%
04/05/2022,"45,506.00","46,614.00","47,201.00","45,388.00",421.11M,-2.41%
04/04/2022,"46,629.00","46,407.00","46,899.00","45,152.00",446.12M,0.48%
04/03/2022,"46,407.00","45,813.00","47,435.00","45,554.00",398.86M,1.30%
04/02/2022,"45,811.00","46,299.00","47,212.00","45,641.00",345.93M,-1.05%
04/01/2022,"46,297.00","45,529.00","46,728.00","44,261.00",632.93M,1.70%
03/31/2022,"45,525.00","47,071.00","47,624.00","45,228.00",520.00M,-3.29%
03/30/2022,"47,075.00","47,449.00","47,714.00","46,601.00",467.76M,-0.79%
03/29/2022,"47,449.00","47,126.00","48,127.00","47,029.00",478.82M,0.73%
03/28/2022,"47,105.00","46,859.00","48,199.00","46,672.00",610.27M,0.52%
03/27/2022,"46,859.00","44,542.00","46,947.00","44,445.00",388.79M,5.19%
03/26/2022,"44,548.00","44,331.00","44,818.00","44,090.00",196.30M,0.49%
03/25/2022,"44,331.00","44,013.00","45,112.00","43,622.00",494.09M,0.72%
03/24/2022,"44,013.00","42,911.00","44,251.00","42,658.00",491.66M,2.57%
03/23/2022,"42,912.00","42,373.00","43,027.00","41,795.00",433.96M,1.27%
03/22/2022,"42,373.00","41,022.00","43,327.90","40,893.00",537.06M,3.29%
03/21/2022,"41,022.00","41,282.00","41,532.00","40,530.00",406.62M,-0.62%
03/20/2022,"41,276.00","42,241.00","42,301.00","40,922.00",308.45M,-2.27%
03/19/2022,"42,233.00","41,768.00","42,386.00","41,529.60",224.59M,1.11%
03/18/2022,"41,767.80","40,914.60","42,308.40","40,234.80",2.31B,2.08%
03/17/2022,"40,914.80","41,118.70","41,406.00","40,557.80",1.90B,-0.50%
03/16/2022,"41,118.70","39,282.50","41,701.60","38,953.20",4.47B,4.67%
03/15/2022,"39,285.70","39,673.00","39,854.70","38,220.90",2.25B,-0.97%
03/14/2022,"39,671.10","37,789.50","39,914.30","37,613.60",2.33B,4.97%
03/13/2022,"37,792.40","38,813.20","39,272.30","37,603.40",1.55B,-2.63%
03/12/2022,"38,814.30","38,730.20","39,355.30","38,666.50",1.11B,0.22%
03/11/2022,"38,730.20","39,422.50","40,177.00","38,236.40",2.79B,-1.74%
03/10/2022,"39,416.30","41,933.90","42,029.10","38,603.50",3.62B,-5.99%
03/09/2022,"41,929.00","38,731.50","42,538.50","38,663.30",3.60B,8.22%
03/08/2022,"38,744.80","38,020.60","39,351.50","37,886.60",2.67B,1.89%
03/07/2022,"38,024.80","38,420.60","39,532.00","37,182.10",3.02B,-0.99%
03/06/2022,"38,403.10","39,396.30","39,668.10","38,115.00",1.93B,-2.52%
03/05/2022,"39,395.80","39,142.80","39,600.20","38,626.10",1.50B,0.65%
03/04/2022,"39,142.70","42,463.00","42,848.70","38,594.90",3.21B,-7.82%
03/03/2022,"42,463.00","43,912.80","44,077.20","41,840.80",74.11K,-3.30%
03/02/2022,"43,912.80","44,420.30","45,294.20","43,361.30",80.82K,-1.14%
03/01/2022,"44,420.30","43,187.20","44,900.50","42,876.60",90.67K,2.85%
02/28/2022,"43,188.20","37,707.20","43,977.80","37,458.90",108.07K,14.59%
02/27/2022,"37,689.10","39,116.60","39,838.50","37,062.30",66.14K,-3.65%
02/26/2022,"39,115.50","39,221.60","40,094.50","38,639.10",41.55K,-0.24%
02/25/2022,"39,209.60","38,339.20","39,683.70","38,042.60",83.78K,2.27%
02/24/2022,"38,339.20","37,250.20","39,351.60","34,357.40",180.47K,2.99%
02/23/2022,"37,224.60","38,248.20","39,194.50","37,099.50",64.84K,-2.68%
02/22/2022,"38,248.20","37,018.30","38,414.90","36,399.60",82.75K,3.32%
02/21/2022,"37,017.70","38,355.00","39,444.10","36,868.90",91.82K,-3.49%
02/20/2022,"38,355.00","40,089.60","40,120.30","38,042.20",47.92K,-4.33%
02/19/2022,"40,090.30","40,000.10","40,434.30","39,666.60",25.78K,0.23%
02/18/2022,"40,000.10","40,532.50","40,935.50","39,505.00",64.96K,-1.36%
02/17/2022,"40,552.80","43,885.50","44,167.10","40,103.80",72.63K,-7.59%
02/16/2022,"43,883.60","44,540.90","44,552.90","43,377.60",41.40K,-1.48%
02/15/2022,"44,544.40","42,550.30","44,722.60","42,460.10",56.34K,4.69%
02/14/2022,"42,550.30","42,061.10","42,799.70","41,591.30",53.60K,1.16%
02/13/2022,"42,061.10","42,205.50","42,725.10","41,880.10",25.88K,-0.34%
02/12/2022,"42,205.20","42,388.40","43,006.40","41,776.80",37.88K,-0.43%
02/11/2022,"42,388.40","43,519.30","43,915.10","42,023.40",69.95K,-2.60%
02/10/2022,"43,521.00","44,388.90","45,755.20","43,242.50",89.69K,-1.96%
02/09/2022,"44,388.90","44,038.20","44,800.40","43,163.00",50.92K,0.80%
02/08/2022,"44,038.20","43,833.90","45,399.80","42,705.00",92.88K,0.47%
02/07/2022,"43,833.90","42,385.20","44,468.30","41,695.40",76.60K,3.40%
02/06/2022,"42,392.20","41,411.90","42,614.80","41,176.30",31.20K,2.37%
02/05/2022,"41,412.10","41,566.50","41,899.80","40,963.30",46.32K,-0.37%
02/04/2022,"41,567.60","37,287.80","41,689.00","37,041.10",95.49K,11.48%
02/03/2022,"37,287.80","36,890.20","37,304.30","36,297.30",50.35K,1.08%
02/02/2022,"36,890.20","38,711.20","38,853.80","36,682.30",53.74K,-4.70%
02/01/2022,"38,709.70","38,475.60","39,230.00","38,037.90",55.20K,0.55%
01/31/2022,"38,498.60","37,923.80","38,701.40","36,672.80",61.27K,1.53%
01/30/2022,"37,917.70","38,167.50","38,313.30","37,390.60",34.10K,-0.66%
01/29/2022,"38,170.80","37,736.50","38,663.70","37,350.20",42.77K,1.13%
01/28/2022,"37,745.10","37,195.60","37,995.90","36,176.50",69.45K,1.56%
01/27/2022,"37,164.30","36,800.10","37,215.40","35,543.20",83.52K,0.99%
01/26/2022,"36,800.40","36,962.30","38,862.60","36,280.00",107.87K,-0.41%
01/25/2022,"36,950.60","36,691.30","37,501.80","35,729.30",79.68K,0.72%
01/24/2022,"36,686.30","36,268.60","37,424.00","32,985.60",153.77K,1.15%
01/23/2022,"36,269.50","35,072.90","36,513.00","34,655.20",70.43K,3.40%
01/22/2022,"35,075.20","36,467.70","36,749.80","34,116.00",138.09K,-3.84%
01/21/2022,"36,475.50","40,698.10","41,104.60","35,503.90",155.80K,-10.41%
01/20/2022,"40,715.90","41,683.60","43,487.10","40,568.30",65.28K,-2.31%
01/19/2022,"41,677.80","42,365.30","42,558.00","41,160.90",53.77K,-1.62%
01/18/2022,"42,364.60","42,209.90","42,674.20","41,300.70",47.32K,0.37%
01/17/2022,"42,209.30","43,080.50","43,179.60","41,559.40",41.44K,-2.02%
01/16/2022,"43,079.10","43,079.20","43,462.00","42,643.30",28.66K,-0.04%
01/15/2022,"43,097.00","43,073.60","43,777.90","42,586.10",31.44K,0.06%
01/14/2022,"43,073.30","42,562.20","43,435.10","41,848.70",50.50K,1.21%
01/13/2022,"42,560.00","43,900.00","44,404.70","42,337.50",53.42K,-3.05%
01/12/2022,"43,901.00","42,735.00","44,243.60","42,476.70",53.95K,2.73%
01/11/2022,"42,733.20","41,829.10","43,090.20","41,287.60",61.78K,2.15%
01/10/2022,"41,832.20","41,848.90","42,243.80","39,697.00",85.50K,-0.04%
01/09/2022,"41,848.30","41,681.20","42,764.40","41,260.90",37.51K,0.42%
01/08/2022,"41,672.00","41,551.30","42,304.40","40,574.30",52.54K,0.30%
01/07/2022,"41,546.70","43,097.90","43,127.70","40,810.00",88.36K,-3.60%
01/06/2022,"43,097.50","43,431.60","43,772.30","42,481.10",63.08K,-0.76%
01/05/2022,"43,425.90","45,833.10","47,019.40","42,535.10",83.74K,-5.26%
01/04/2022,"45,837.30","46,435.70","47,505.40","45,602.10",55.59K,-1.28%
01/03/2022,"46,430.20","47,293.90","47,556.00","45,704.00",41.06K,-1.86%
01/02/2022,"47,311.80","47,738.70","47,944.90","46,718.20",27.02K,-0.89%
01/01/2022,"47,738.00","46,217.50","47,917.60","46,217.50",31.24K,3.29%
12/31/2021,"46,219.50","47,123.30","48,553.90","45,693.60",58.18K,-1.92%
12/30/2021,"47,123.30","46,470.70","47,901.40","46,003.00",60.96K,1.42%
12/29/2021,"46,461.70","47,548.40","48,121.70","46,127.80",63.92K,-2.28%
12/28/2021,"47,545.20","50,703.40","50,703.80","47,345.70",74.39K,-6.18%
12/27/2021,"50,678.20","50,783.60","52,016.30","50,459.00",43.90K,-0.20%
12/26/2021,"50,779.90","50,404.00","51,247.00","49,527.00",32.34K,0.74%
12/25/2021,"50,406.40","50,789.60","51,140.20","50,196.80",26.67K,-0.75%
12/24/2021,"50,786.10","50,807.40","51,795.30","50,428.40",45.97K,-0.03%
12/23/2021,"50,801.00","48,599.60","51,355.60","48,053.40",56.24K,4.53%
12/22/2021,"48,599.70","48,898.70","49,540.30","48,449.70",40.89K,-0.62%
12/21/2021,"48,902.00","46,900.10","49,306.10","46,654.00",57.88K,4.28%
12/20/2021,"46,895.20","46,703.40","47,488.90","45,577.30",57.53K,0.41%
12/19/2021,"46,704.50","46,855.70","48,270.20","46,438.40",44.05K,-0.32%
12/18/2021,"46,856.20","46,171.80","47,330.20","45,513.40",36.93K,1.48%
12/17/2021,"46,172.20","47,630.40","47,997.20","45,523.80",67.50K,-3.06%
12/16/2021,"47,628.20","48,876.60","49,387.80","47,543.90",48.20K,-2.54%
12/15/2021,"48,871.50","48,366.20","49,477.90","46,572.60",80.28K,1.04%
12/14/2021,"48,366.50","46,709.80","48,635.00","46,338.30",62.54K,3.56%
12/13/2021,"46,703.60","50,075.90","50,196.10","45,848.20",80.37K,-6.74%
12/12/2021,"50,081.00","49,332.50","50,779.20","48,670.50",40.30K,1.55%
12/11/2021,"49,314.50","47,138.40","49,487.00","46,834.00",45.23K,4.62%
12/10/2021,"47,137.20","47,591.70","49,974.80","47,007.10",68.06K,-0.97%
12/09/2021,"47,596.60","50,477.60","50,790.20","47,341.90",58.69K,-5.70%
12/08/2021,"50,473.90","50,596.60","51,204.70","48,700.70",55.59K,-0.24%
12/07/2021,"50,595.20","50,547.40","51,918.60","50,070.90",56.29K,0.07%
12/06/2021,"50,562.10","49,412.10","50,913.30","47,237.90",89.68K,2.34%
12/05/2021,"49,405.50","49,196.40","49,689.30","47,797.80",72.03K,0.43%
12/04/2021,"49,195.20","53,620.70","53,847.20","42,587.80",168.00K,-8.27%
12/03/2021,"53,631.50","56,495.20","57,543.60","52,008.90",89.20K,-5.07%
12/02/2021,"56,496.00","57,207.80","57,377.50","55,807.90",54.94K,-1.25%
12/01/2021,"57,210.30","56,891.70","59,064.30","56,496.50",66.75K,0.58%
11/30/2021,"56,882.90","57,795.20","59,174.40","55,936.90",73.66K,-1.58%
11/29/2021,"57,794.80","57,288.10","58,855.20","56,726.70",58.65K,0.88%
